Applicant ID,Gender,Marital Status,Age,Employment Status,Employment History (Years),Annual Income,Co-applicant Income,Loan Amount Requested,Loan Term (Months),Credit History,Credit Score,Existing Loan EMI,Debt-to-Income Ratio,Property Area,Approval Status
6445258a-72fd-4ca1-8588-0d868cbed103,Male,Married,31,Employed,8,41156,36532,270198,60,1,574,1696,0.31,Urban,1
72158cfd-49f8-4739-8ba2-bc1be7a552d4,Male,Married,39,Employed,21,102416,49119,185585,120,0,591,122,0.45,Rural,0
1b987ee0-7bb6-4ec7-90e1-63d93aede7cb,Male,Single,20,Self-employed,28,60785,42866,172761,120,2,510,224,0.5,Semi-Urban,1
09a81b2c-4006-4f84-b556-9769c5ee3ea6,Male,Married,50,Self-employed,7,72280,48960,345739,240,2,481,1991,0.38,Urban,0
870538d8-314a-4c79-8bae-7fb5151c8fa2,Male,Married,22,Employed,7,135026,12264,134691,180,0,451,1968,0.33,Rural,0
23b910ce-72a3-45a7-a25c-eb69dffb287e,Male,Single,43,Unemployed,0,0,0,431931,240,0,419,1388,0.39,Semi-Urban,1
c10eaf59-7574-4317-88a7-94b451474f18,Male,Married,25,Employed,26,138667,29735,70303,300,1,691,1932,0.44,Urban,1
aa0b3765-be03-45ea-8ecb-e71c9dd23394,Female,Married,52,Self-employed,4,78905,10416,169277,60,2,532,684,0.17,Rural,1
c0593e85-1bcf-4b2a-8b3b-6ed5c8231624,Female,Married,34,Self-employed,21,71226,30269,272789,60,1,470,559,0.13,Urban,1
6adf5925-b42f-47ac-9452-b54e8e729325,Male,Single,38,Unemployed,0,0,0,251916,180,1,791,578,0.48,Rural,1
0dc71816-54c8-4cce-9ed4-417d18f83821,Male,Single,53,Self-employed,28,26335,15033,188955,60,1,452,1335,0.12,Semi-Urban,0
778174d4-8a3f-4912-a0d1-37d81f4f1d7e,Male,Single,21,Unemployed,0,0,0,169078,360,0,355,708,0.34,Urban,0
d9a06be0-0c53-4f3d-ac70-df61bdb6d676,Male,Married,48,Employed,13,25979,15124,55320,60,0,478,751,0.2,Urban,1
df280b1c-4b6c-498d-99b9-f7bbc0005316,Female,Married,47,Employed,30,80243,32870,274987,360,2,354,1549,0.41,Semi-Urban,1
8c748c37-8891-4420-b7f3-0b9f75cdfc77,Female,Single,32,Self-employed,12,128490,14152,114940,180,2,715,826,0.29,Semi-Urban,1
7b5864cd-07cd-49d7-8f8c-dc29d04685ac,Female,Single,54,Self-employed,15,117131,13341,234407,180,1,434,1222,0.45,Rural,1
33261b98-0b4e-4363-8db2-4883bc9c7851,Male,Single,29,Self-employed,13,145595,1326,89961,360,0,668,1268,0.27,Urban,1
8fd853bd-63da-43aa-8655-7fb64b501a60,Female,Married,60,Unemployed,0,0,0,426722,120,1,508,942,0.48,Semi-Urban,0
8b53c63d-4bf4-4d3b-8ada-875330dd36ab,Female,Married,53,Unemployed,0,0,0,310716,120,2,605,205,0.25,Urban,1
113f784b-7157-4eda-baa5-6177af59f7d2,Male,Married,47,Unemployed,0,0,0,328126,180,1,498,998,0.21,Semi-Urban,1
b5f9381b-88b9-4320-a69a-41eb38d19c19,Female,Married,54,Unemployed,0,0,0,496904,60,1,679,938,0.35,Rural,1
d43ca527-a9c3-4a75-a0d4-ff684b3873b7,Female,Married,28,Self-employed,19,77639,15556,235902,300,0,334,273,0.18,Rural,1
fa69b9f8-6255-476e-8957-d1d788020597,Female,Married,20,Employed,25,90223,35084,94921,360,1,316,112,0.2,Semi-Urban,0
b0e0f2cb-0201-4051-83ee-e6f2d845516b,Male,Married,26,Unemployed,0,0,0,168903,60,0,334,330,0.19,Urban,1
e74e4362-dae2-41b9-8ac7-c2d3a45f693c,Female,Single,54,Self-employed,23,146759,38941,357753,60,0,809,1337,0.17,Rural,1
b4a1ae50-0426-42f5-ba6d-252cf32f06a7,Female,Single,56,Unemployed,0,0,0,162324,300,0,719,435,0.38,Rural,1
5481c8a7-6ca6-4092-b83e-467301ddbdc1,Male,Single,22,Self-employed,29,42950,19107,103350,180,2,494,442,0.17,Urban,0
413f1e98-3ac9-4bf4-aa2e-55d0e1a332fe,Female,Married,21,Self-employed,25,46296,3232,295401,180,0,476,510,0.13,Rural,0
1edcabfc-bfd9-4379-ac20-9236b1a7cc43,Female,Married,48,Unemployed,0,0,0,172928,360,0,578,69,0.15,Urban,0
e5ecd014-da02-4461-84ac-7a6c668bffe7,Female,Single,40,Unemployed,0,0,0,264026,300,1,657,689,0.31,Rural,1
fed3f6ec-30e8-4ea5-b397-34479f41210f,Female,Married,38,Unemployed,0,0,0,412748,180,2,444,1965,0.28,Semi-Urban,1
b852e4b1-a6ad-4eca-9897-04d1aa27f0b9,Female,Married,53,Self-employed,26,112988,43059,377076,180,1,575,1653,0.33,Rural,1
15625ac9-6b61-4f58-b4cc-457b49ddcd2d,Female,Married,50,Unemployed,0,0,0,423084,360,2,360,1090,0.1,Rural,1
5ee7e919-236b-4b06-bd85-5b2449893293,Male,Single,32,Self-employed,1,98835,41200,365451,240,0,578,537,0.41,Urban,1
f1659e9d-0876-4a8b-b242-1a77388183e5,Female,Married,21,Self-employed,5,138520,3860,289015,240,0,354,467,0.1,Rural,1
28a1b7f2-1fbd-44bd-94a2-4d1f04d6f3e5,Female,Married,56,Employed,18,50282,36706,99319,60,0,311,872,0.11,Rural,0
2a259b51-5dcb-4f8e-8faa-6bc27466892a,Female,Single,53,Employed,10,65180,38702,150901,180,1,315,1893,0.22,Semi-Urban,1
7b4ce2c2-ad6c-4b1f-a3ba-66fa11a6e83c,Male,Single,26,Self-employed,26,95323,30075,423460,120,0,460,781,0.41,Rural,0
2a114991-4a02-4068-9314-d9d076b86cf4,Male,Single,25,Unemployed,0,0,0,364821,60,1,305,288,0.48,Semi-Urban,1
0d3f009e-21d0-4386-a0a1-a73954012d31,Female,Married,34,Self-employed,16,84829,45899,387429,360,0,722,251,0.25,Urban,1
920d2f19-c751-461b-b43e-4171a9313def,Male,Married,37,Self-employed,3,103285,44401,400384,360,2,651,1125,0.17,Semi-Urban,1
7dc91ae0-7da8-43f4-a858-0f623aa9f127,Male,Married,52,Unemployed,0,0,0,68306,60,1,470,72,0.14,Semi-Urban,1
5c520d60-1e6a-4079-8aeb-104191769204,Female,Single,28,Self-employed,5,141896,30691,495290,180,2,701,110,0.1,Semi-Urban,0
9530681a-85a0-4759-bbba-98e36e4292d2,Female,Married,46,Employed,7,112918,3919,239234,240,1,598,1350,0.46,Rural,0
d0f90bb7-8858-4d2a-89fc-6222a8a00d44,Female,Single,31,Employed,24,64271,35035,104974,180,1,792,254,0.49,Urban,0
79ec8ce5-d3ff-4e87-9c50-d030d8cd52e0,Female,Married,50,Self-employed,17,80802,910,371591,60,2,699,1984,0.27,Rural,0
f6cc72db-311a-4a72-88dc-afb8802686cc,Female,Married,42,Employed,27,90187,1810,413605,180,0,380,556,0.25,Rural,1
c0c2181c-6cf4-4630-84d4-0cf3be30c3fc,Male,Married,39,Employed,19,63715,38187,334771,360,0,772,837,0.1,Urban,1
e63a26ad-54d2-4611-bc50-39890914595c,Male,Married,44,Unemployed,0,0,0,163372,300,2,684,208,0.17,Rural,0
b193638e-0ddb-4ba2-8e20-04d3717b4525,Male,Single,39,Unemployed,0,0,0,186411,60,2,332,129,0.14,Urban,1
b98202ca-251a-43ef-9a0e-9383233de193,Male,Married,21,Unemployed,0,0,0,450104,360,1,486,150,0.5,Rural,1
ac5445d5-2573-4cf5-8d44-944dcdaa3ccb,Male,Married,53,Employed,21,44204,2295,80963,300,0,522,664,0.15,Rural,0
dff15f33-36ca-448d-858d-0d855a6fb2f1,Male,Single,55,Self-employed,12,62671,33423,115435,360,2,421,411,0.13,Urban,0
b5606090-1d45-41fa-acf8-826ebe220d18,Male,Married,34,Unemployed,0,0,0,286692,360,2,834,494,0.17,Semi-Urban,1
f702df64-bb0f-4e29-ae6a-804995c27fd3,Female,Married,42,Employed,25,43420,2171,406572,120,0,391,27,0.1,Rural,1
befd0d65-7791-4ec2-914d-f2edca2cf79e,Female,Married,49,Self-employed,16,144924,25048,228377,180,0,431,507,0.32,Urban,1
394037bf-f568-42a8-b868-74b0c5ba3521,Male,Married,29,Unemployed,0,0,0,491273,360,0,767,403,0.18,Semi-Urban,0
c96ff5d6-3fba-48d0-9419-e6aca3ccab3e,Male,Single,25,Unemployed,0,0,0,208354,240,2,649,62,0.26,Urban,1
a61fca1e-1646-48b5-a0e4-e4df1efba2db,Male,Married,45,Unemployed,0,0,0,434183,360,0,468,1754,0.38,Rural,1
7cfd80d9-0e7d-4073-8164-43d70072f316,Male,Married,27,Unemployed,0,0,0,258248,60,0,482,637,0.42,Urban,1
51cae8a6-de11-4e4b-808c-b30d89701065,Female,Single,24,Self-employed,22,30209,46042,445814,180,2,768,61,0.34,Rural,1
56fdc9c1-80aa-4983-9ea8-d646eaecaf8b,Female,Married,23,Self-employed,12,20097,9693,349022,120,0,508,1850,0.45,Rural,1
534f9b2f-b334-43d3-81b4-9988955ef2ae,Male,Married,49,Self-employed,30,104738,37259,276641,240,0,655,825,0.44,Urban,1
5c6acc80-fa83-45cc-8d8c-f28dc1edbbd2,Female,Married,41,Self-employed,2,125554,19365,448529,360,2,553,1056,0.26,Rural,1
dc4e037a-ae34-46b4-8b5a-dbfe5a110931,Male,Single,45,Unemployed,0,0,0,355673,120,2,403,179,0.31,Urban,1
e112c6ac-06ff-4da3-9b35-23b12a3aadaa,Male,Married,38,Unemployed,0,0,0,393172,60,1,652,451,0.4,Urban,1
fbf1312b-2422-40af-b789-e7979bf9e682,Female,Married,53,Employed,5,47757,5551,117170,120,1,383,1226,0.44,Rural,1
75a2733c-f198-4eab-85e5-4319224f9402,Female,Single,31,Employed,11,66333,42780,105516,60,2,376,571,0.11,Semi-Urban,1
25131eb9-3dc8-4155-abb0-794581f0bfa7,Female,Married,47,Unemployed,0,0,0,118001,300,1,706,835,0.1,Rural,1
28687373-fee2-4ba8-bc9f-ccf3321ccea8,Male,Single,47,Unemployed,0,0,0,355164,180,0,774,1168,0.28,Semi-Urban,1
8047b325-e478-44e2-9dda-1aa093e5060b,Male,Single,28,Employed,12,51767,19296,376343,60,1,720,1157,0.22,Urban,1
5dd3d29d-f9ee-4518-8592-39e4234b7b78,Female,Married,25,Employed,27,50122,32589,244484,180,0,743,1494,0.45,Semi-Urban,1
857b8bca-9b0c-4825-aa30-d8bf7440de1a,Female,Single,32,Unemployed,0,0,0,221044,120,0,489,1938,0.16,Semi-Urban,1
d9e0cb5b-f078-47c8-9db1-bcadb0d1b0f3,Male,Single,28,Unemployed,0,0,0,299625,180,0,560,914,0.22,Urban,1
f29a4657-bf3c-4f53-b570-539ccfc682b9,Female,Single,60,Self-employed,1,62860,24197,361615,360,2,801,1157,0.13,Urban,1
b40dd93f-b0c1-4796-9228-b13fe624b1fe,Male,Single,51,Unemployed,0,0,0,151347,240,1,636,1388,0.41,Rural,0
d69ce22b-751a-45d0-9db3-fb7f0ab52a45,Male,Married,54,Self-employed,15,145198,3665,200605,120,2,546,389,0.27,Rural,1
6ba6a821-2289-4291-9b55-02474b6a5767,Female,Married,29,Employed,11,22604,41811,486140,240,1,568,484,0.3,Rural,1
28b0573a-9b65-4c45-8d73-418c399179a9,Female,Single,39,Employed,1,69585,23333,354172,60,1,360,624,0.14,Rural,0
c2d9fbcf-d8c3-4828-a4fd-b8dd6ae4838c,Male,Married,54,Self-employed,22,20469,23041,387511,180,1,709,1234,0.23,Semi-Urban,1
0971193b-f721-4d0a-8c6d-be0ff308c573,Male,Married,40,Unemployed,0,0,0,313129,180,1,678,1533,0.21,Semi-Urban,1
71ec299e-1e9f-4971-92fa-17bdc974037e,Male,Married,37,Unemployed,0,0,0,288903,60,0,386,1850,0.3,Semi-Urban,0
3dd0efc8-b30b-49d8-93c1-51a965465ebe,Female,Married,37,Self-employed,11,52449,26076,384079,300,0,558,1764,0.11,Semi-Urban,1
b0ab9c97-4e35-4e8c-992a-d92b12c09e25,Female,Single,24,Self-employed,4,97841,39174,462420,120,1,346,1864,0.45,Urban,1
07a00ce0-7c08-4f4b-869b-14e798d79e7c,Male,Married,40,Unemployed,0,0,0,464241,360,2,613,1756,0.3,Semi-Urban,0
680a2e8c-8fde-42ec-b534-998bd896e912,Male,Married,41,Self-employed,22,136874,2963,226930,360,1,741,1802,0.5,Semi-Urban,1
f7cdf83b-3a44-4155-a9b4-0bcae3b8caca,Male,Married,43,Self-employed,6,29303,43125,299704,180,1,676,504,0.12,Semi-Urban,0
0f2a28f5-9fb7-41dc-85bc-d3ada601714e,Male,Married,31,Self-employed,24,88256,7158,298080,300,2,764,705,0.36,Rural,1
4e312b1c-0636-4e94-b2cd-1534d5662b98,Female,Married,38,Employed,26,96511,13056,424222,60,0,570,310,0.38,Rural,1
213cfc3b-8ad7-40c0-987a-a26331bc87f8,Male,Single,57,Unemployed,0,0,0,406387,120,2,377,614,0.15,Rural,1
69093d1d-5b8f-4b51-8f2e-a405ccc00e1a,Male,Married,45,Self-employed,0,135174,2400,204626,120,2,354,1620,0.19,Rural,0
6893f88f-a7cf-443b-bff8-ea5b9461ba7e,Female,Married,30,Self-employed,5,61423,2409,180158,60,1,353,1702,0.4,Urban,1
b121cb12-d0d9-4864-84d3-6fb2b832f826,Male,Married,26,Unemployed,0,0,0,439176,60,1,428,1325,0.45,Rural,1
1ac0b6d9-1b53-48e1-96c6-5e3cda801c64,Female,Single,56,Employed,23,96536,6563,346560,360,2,388,771,0.26,Urban,1
e4539205-9597-4b50-8c1f-079ff1d22a9e,Male,Married,45,Employed,12,144106,13016,66356,360,2,835,1515,0.36,Semi-Urban,0
5818d1f3-93a5-4c34-9c63-bec941e465d9,Female,Single,53,Employed,3,101205,41034,362521,60,1,359,442,0.29,Semi-Urban,1
85786b80-d59b-46fc-be6a-b43c28029e75,Female,Single,30,Unemployed,0,0,0,257662,300,0,620,251,0.26,Rural,0
b5afca80-d699-4784-b4b0-318563e58929,Female,Single,43,Unemployed,0,0,0,136964,360,0,726,1758,0.43,Semi-Urban,0
5ccf5e3e-629e-4e54-a462-525b26cccbb8,Male,Married,48,Unemployed,0,0,0,488313,300,1,349,1939,0.3,Urban,0
613e640c-d392-4099-bb11-6f4e749703ab,Female,Single,21,Self-employed,12,117536,27994,303065,240,2,409,700,0.35,Rural,1
0ed4429c-b9d9-4aee-b4fe-b2d5cda3820f,Male,Single,49,Employed,9,66201,12293,221809,60,1,713,1093,0.21,Urban,0
b03f7754-3596-4b2a-a45a-1ee939d92e09,Female,Married,53,Unemployed,0,0,0,212216,360,1,588,547,0.36,Semi-Urban,1
a1a85293-6301-49d2-a8b5-3369bcaec45d,Female,Single,29,Unemployed,0,0,0,223158,240,1,729,1781,0.26,Rural,1
6e662fea-650d-4ddd-aa8c-c1a25ce9c7e1,Female,Single,33,Self-employed,7,63474,18331,240169,60,2,489,1795,0.22,Rural,1
83e7563f-5842-4db0-a6b2-015495429ad0,Female,Married,22,Unemployed,0,0,0,344266,120,1,653,666,0.4,Semi-Urban,0
06e90e74-f3d2-4116-a9ff-b2b757b0a4b6,Female,Single,35,Employed,4,122682,5742,297307,300,2,404,994,0.36,Semi-Urban,1
d8fe00af-0bed-4786-bece-8ef386e8cce5,Female,Married,38,Unemployed,0,0,0,213186,60,0,520,351,0.21,Urban,1
4d0cc87b-41d9-40ad-b477-65c87e372004,Male,Single,50,Self-employed,25,48523,25496,102919,240,0,367,882,0.43,Rural,1
b8de6e1b-41b9-4b11-83a1-8a6b3af507ae,Female,Single,37,Self-employed,0,128082,11082,481049,240,1,616,931,0.11,Rural,0
2bed9b18-747e-45a8-8cda-17ae89c7aeab,Male,Single,48,Employed,21,63775,2810,335563,240,1,509,190,0.39,Rural,1
abe37ad6-b61d-4955-b2b7-4d9dc85ff69f,Female,Married,43,Unemployed,0,0,0,496745,60,2,511,276,0.46,Rural,1
f6f7062a-8f2c-440f-8014-874f307e4748,Female,Married,34,Employed,12,37087,31914,362553,60,1,654,1428,0.22,Semi-Urban,1
d82d4bf2-3b1f-4b5e-a3b2-70cd11e9b30b,Male,Married,58,Self-employed,25,97287,14656,101242,300,2,849,1012,0.41,Semi-Urban,0
0caf8c25-8033-4358-b2bd-392a75fe4884,Female,Single,55,Employed,12,23453,36932,358480,120,2,694,634,0.14,Urban,1
a2d38549-c3c1-47b7-b84e-a9ecfd3fef03,Male,Married,39,Unemployed,0,0,0,454741,300,1,638,114,0.26,Rural,1
1adfe7f6-8082-4851-ab26-c9ab5341408e,Female,Single,55,Self-employed,24,42981,2721,369113,180,1,735,990,0.2,Rural,0
5d9ef979-3c70-47f9-b9c4-ab1556483917,Male,Single,21,Unemployed,0,0,0,384507,300,0,576,1896,0.29,Rural,0
49b671f8-140e-4d53-81c3-fd2077ed2343,Female,Married,55,Unemployed,0,0,0,245871,240,1,710,405,0.41,Rural,1
f4b1c2b6-2c98-4bdf-a3d7-fc26435aeeae,Female,Married,37,Self-employed,17,114480,5724,106292,60,0,379,1930,0.14,Urban,1
ea613a0b-2771-45d5-b304-9442a9ddc32b,Male,Single,44,Self-employed,25,87398,5857,352851,360,0,634,1782,0.12,Semi-Urban,1
a7930b8a-4574-406e-a091-b56027aa4ece,Male,Married,35,Self-employed,2,71480,39152,213410,300,2,513,573,0.14,Rural,1
c45c676f-56e5-4d84-b97a-6280b48b98a1,Male,Married,31,Self-employed,11,23252,31960,98728,300,2,555,1567,0.39,Semi-Urban,1
90aee7ec-69c4-43e5-b356-fd6636697a6a,Female,Single,20,Self-employed,24,82310,1118,300155,60,0,323,524,0.47,Semi-Urban,1
26fc6762-8826-44dc-bf97-58dfca818f45,Female,Married,29,Self-employed,6,134663,22502,415260,60,2,848,765,0.39,Rural,0
f1335ade-9b90-42e6-a7a2-395161a11182,Female,Single,34,Unemployed,0,0,0,428420,120,2,650,547,0.46,Rural,0
35a97e96-848e-477b-afc7-9fafc63ae0b1,Male,Single,50,Unemployed,0,0,0,203142,240,1,440,790,0.12,Semi-Urban,0
ef3f3076-0547-41bf-8ed7-a6ad556dd455,Female,Single,33,Employed,22,126655,23673,383359,240,2,800,839,0.18,Semi-Urban,1
974a58e5-7700-45a4-bf19-58e38196e35b,Female,Married,52,Employed,0,81918,9707,171955,300,0,646,472,0.34,Urban,0
e7a97a07-5c4e-4443-b089-7a96274ba685,Male,Single,27,Unemployed,0,0,0,78219,60,0,609,935,0.35,Rural,1
330de6a6-ce5b-4c22-b18e-a7add98c3a69,Male,Single,44,Unemployed,0,0,0,332226,60,0,709,1581,0.28,Semi-Urban,1
ba226397-6148-45d9-9c3e-7ca8805bf4c5,Female,Single,58,Employed,2,45179,31468,149431,360,1,488,1445,0.24,Rural,0
2c4c208b-2ff3-4ba4-885d-b868db0b4092,Male,Married,24,Employed,21,138582,25604,225126,360,0,532,995,0.39,Urban,1
f8750359-4ac3-4f9b-b125-a681e6932e00,Female,Married,54,Employed,3,92853,34575,81974,300,2,421,754,0.44,Rural,1
b3d63d69-46a4-404e-a6db-277e4c9394d8,Male,Married,30,Self-employed,30,65363,22941,162995,60,2,844,1527,0.42,Rural,1
7f1f3126-cbab-4ae7-865d-2081fbbb1046,Male,Single,50,Employed,15,99979,1080,416388,60,1,754,684,0.46,Rural,1
abefde6d-e121-427f-842d-b80dffe34378,Female,Single,34,Employed,30,45336,20896,235273,60,2,849,453,0.21,Rural,1
c45dae49-e371-4050-843d-12d7e03ca14f,Female,Married,28,Self-employed,27,55619,22034,165087,60,1,802,524,0.17,Rural,1
30af9baf-2dad-4d43-a623-526a0b3700a9,Female,Single,58,Self-employed,17,83604,48055,83063,240,2,719,1648,0.42,Rural,1
7d2ef704-d5fa-4275-8920-3c319d83c135,Female,Married,22,Unemployed,0,0,0,419506,360,2,710,1881,0.48,Urban,0
0b0f7250-4e14-4990-bfb4-12dfff0fb896,Female,Married,24,Unemployed,0,0,0,467261,300,2,532,1462,0.13,Rural,0
cab8b652-8783-4994-90e4-46afc1701915,Female,Single,27,Unemployed,0,0,0,453092,240,2,413,1654,0.46,Semi-Urban,1
d0f1d83e-09d1-46eb-ba6c-fa00cb1bff04,Male,Single,28,Employed,10,100620,23643,300518,300,2,388,60,0.49,Urban,1
a5b229c0-9cac-47f9-8872-8f96bdf97055,Female,Single,30,Employed,3,109721,47953,71816,180,0,734,1551,0.42,Semi-Urban,0
a688d78c-826f-4d22-bf04-5f7cc6e32b94,Female,Married,45,Unemployed,0,0,0,423807,180,0,503,1593,0.17,Rural,0
8393b76b-e114-4e9b-97f3-ebc22dabf9fc,Male,Single,48,Employed,25,108223,32754,485256,120,0,746,1811,0.34,Rural,1
0a9c77bc-c712-4daa-8df3-44e4f8950206,Male,Single,34,Self-employed,5,122672,31047,358253,120,0,773,1344,0.46,Rural,0
a416d5f3-4500-4fd6-8383-06f0cd853e6d,Male,Single,42,Self-employed,0,107508,4940,383347,360,0,751,1603,0.28,Rural,1
88c38e21-b5c1-48e3-8b15-85344caf39ee,Male,Married,55,Self-employed,15,47374,28357,324343,60,1,674,1615,0.48,Semi-Urban,1
f66bc0ff-1dbc-4351-8f65-b2d4fc25e4c5,Female,Married,38,Self-employed,20,93327,19039,445132,360,2,463,528,0.19,Urban,1
5b0f7e2b-a07e-46c2-a56e-cba6b0532791,Female,Single,53,Unemployed,0,0,0,499033,300,0,335,1313,0.49,Urban,1
1461bf29-df19-4583-9015-0a0f51f36a3a,Male,Married,31,Self-employed,30,139712,39763,83781,240,0,705,1000,0.26,Urban,1
50029ed3-09ac-4405-aa1d-7452c4477478,Female,Single,57,Unemployed,0,0,0,450474,240,2,776,1122,0.21,Rural,1
847f4026-aa9f-4d1f-a20d-ab23ac4b91ac,Female,Single,58,Self-employed,9,44313,33256,312687,180,2,351,9,0.49,Urban,0
84f50bf5-5ccb-4157-bf5a-12b9a85a8418,Male,Married,52,Unemployed,0,0,0,352815,60,1,640,306,0.3,Semi-Urban,0
e193046f-0a9e-4962-92fd-eebd690cb817,Female,Married,33,Employed,8,99660,19761,434253,120,0,607,1018,0.42,Rural,0
28796486-635c-4017-bfc3-682d0cf3d945,Male,Single,53,Self-employed,1,37245,29606,464520,120,1,449,712,0.14,Rural,1
c37e5966-9e7a-4150-940e-b1b8a4e657c1,Male,Married,36,Self-employed,12,128773,48323,252470,120,2,546,265,0.21,Urban,1
8291a863-fdf2-4a69-a15c-a7ac58762f07,Male,Single,31,Unemployed,0,0,0,387796,180,2,755,1482,0.21,Rural,1
33f6b525-5a3f-451e-88a5-44f30e8d22a5,Male,Single,57,Unemployed,0,0,0,489837,180,1,548,1344,0.28,Semi-Urban,0
30fb559e-b6a0-4f3b-8d36-41948fb172b6,Male,Single,25,Self-employed,3,76742,47130,384614,360,1,629,1390,0.23,Semi-Urban,1
e59abc6f-88fa-4e81-a050-f45f6e134ee3,Female,Single,59,Self-employed,13,95269,23836,407523,360,2,570,364,0.39,Rural,1
6a06a376-efa6-4c76-8dc0-ad9727d91571,Female,Single,50,Self-employed,22,49747,16588,383378,120,2,658,354,0.31,Rural,1
80b9ff01-fb1f-4f4d-920a-06c51f29490c,Female,Married,41,Self-employed,26,130284,29651,436744,240,0,724,1775,0.34,Semi-Urban,1
95af81f4-4c8f-47c9-b6a9-582b2862408f,Female,Single,22,Self-employed,10,56513,37855,220676,180,0,404,1635,0.33,Rural,0
88dfaa71-ec46-43a0-ad90-e9138f2cc1d3,Female,Married,32,Employed,2,143596,13969,95741,120,2,478,793,0.21,Urban,0
257b6a02-bc55-4a70-b9f2-ecd940fb0b59,Female,Single,48,Self-employed,8,114495,39034,310727,300,1,788,156,0.43,Urban,1
405b5088-ef4a-4b0b-80ba-bc2e9398131a,Female,Single,54,Employed,11,106261,42956,53479,240,1,655,1764,0.32,Urban,1
d74b66c8-53ab-4817-b83a-0f1b34735f93,Male,Single,36,Self-employed,8,51751,9172,496213,120,0,847,1616,0.47,Rural,1
8fbce095-7805-4b52-a928-06935509d576,Female,Married,20,Self-employed,19,22009,26299,171063,240,2,383,526,0.11,Urban,1
1ab6379d-24c6-4f23-a0c6-85832373e557,Female,Married,41,Unemployed,0,0,0,135606,120,0,775,1455,0.22,Semi-Urban,0
010e10d8-b5ff-4d64-8252-19c23f9cb193,Male,Married,39,Self-employed,12,107548,770,64082,180,1,531,1885,0.42,Rural,0
74523f71-afae-4a92-922c-66ded2c2ac2a,Male,Single,52,Employed,2,114345,27764,69028,240,1,824,1381,0.29,Urban,0
cc48e384-5047-4ff1-bc81-2389979357f8,Female,Single,53,Unemployed,0,0,0,65862,180,0,808,254,0.2,Urban,1
5e234437-db3a-4035-bd32-a7076a33c570,Female,Single,45,Self-employed,4,131810,8987,447053,180,2,722,950,0.14,Rural,1
95c5340b-2118-44ae-bb20-05b2b0b01787,Male,Married,32,Employed,17,87197,25044,116199,120,2,643,255,0.47,Semi-Urban,1
648c1029-9e2a-425b-b27d-79a899e200c4,Female,Married,39,Self-employed,26,119010,14787,386210,240,2,361,1554,0.21,Semi-Urban,1
4fa5cd78-ca84-41c0-8644-249f1cc2b2d5,Male,Married,42,Self-employed,18,27286,16267,259110,180,2,788,1217,0.29,Rural,0
4e6ff013-cbad-4091-9b1c-6eb63adeb51d,Male,Single,27,Employed,18,25833,41104,144256,360,0,660,135,0.35,Rural,0
40805da4-7f97-47e5-9c91-bc24c211c51b,Male,Married,43,Self-employed,20,47708,42931,324728,120,1,320,1287,0.3,Urban,1
18663329-5380-449e-acd0-3e8874098ff5,Male,Married,20,Unemployed,0,0,0,338737,180,1,637,502,0.13,Rural,0
612a40df-4ded-4cbe-91cf-91668f9b4924,Female,Married,46,Unemployed,0,0,0,368189,300,0,494,788,0.32,Rural,0
141cb22a-c647-4abf-93a9-895f90f3fc9e,Female,Married,21,Unemployed,0,0,0,193855,120,1,539,89,0.44,Rural,0
364b6c57-822d-493d-bbac-dce774d05d1d,Female,Married,40,Unemployed,0,0,0,251313,60,0,816,1261,0.26,Urban,0
03b53b46-edd8-472d-82c5-0e358e06c5f4,Female,Married,30,Employed,24,113973,5518,451464,300,0,722,1478,0.41,Rural,1
b8309670-75c9-43e9-babf-414c39f18d0f,Male,Married,27,Employed,14,83024,21761,77252,300,0,550,1542,0.26,Urban,1
a3de671b-cea3-487b-bddf-1d17ec9409f2,Male,Married,48,Self-employed,26,91834,32532,435459,180,0,636,1009,0.12,Urban,1
7961feda-62da-427f-bde5-f10bb4bf1230,Male,Married,40,Self-employed,28,108795,28608,286862,60,1,537,1963,0.11,Semi-Urban,1
109bc95b-f590-4c69-ab91-91d6bf572d41,Male,Single,35,Self-employed,20,117232,32004,372923,360,2,452,407,0.27,Urban,1
d073af80-1343-44c0-b453-f78c51218a13,Male,Single,33,Employed,8,98678,41721,385404,120,0,575,654,0.35,Urban,1
934fe1c4-b51b-421b-b6eb-d47f2079d4fd,Male,Single,51,Self-employed,26,102389,23498,373848,300,2,563,1592,0.23,Urban,1
2c5468d5-4e75-4263-a4c7-6454c584c853,Male,Married,41,Self-employed,2,104757,49039,106871,360,0,710,918,0.34,Rural,0
92243ed0-db11-4248-a331-ede8d9cb2ebf,Female,Married,42,Employed,24,49174,48881,237995,120,1,638,932,0.49,Rural,1
3a40d4ba-bc76-422e-b7cc-fbf3a5fd7924,Male,Single,36,Employed,5,91998,11409,263653,180,0,459,1357,0.2,Urban,1
c73f5f86-4d42-430f-9271-007b58e0caa3,Female,Married,49,Unemployed,0,0,0,347020,240,0,800,1616,0.15,Urban,0
b89d782a-ad3d-4d48-a5ab-e37f538e64cb,Female,Single,41,Employed,18,135213,45125,416486,120,1,695,225,0.29,Rural,1
1ff743b9-8215-4d62-9efb-4c857646a020,Female,Married,32,Unemployed,0,0,0,230985,120,1,586,565,0.11,Rural,1
